Provider ID,Agency Name,Street Address,City,State,Zip Code,Total Episodes (non-LUPA),Distinct Beneficiaries (non-LUPA),Average Number of Total Visits Per Episode (non-LUPA),Average Number of Skilled Nursing Visits Per Episode (non-LUPA),Average Number of PT Visits Per Episode (non-LUPA),Average Number of OT Visits Per Episode (non-LUPA),Average Number of  ST Visits Per Episode (non-LUPA),Average Number of Home Health Aide Visits Per Episode (non-LUPA),Average Number of Medical-Social Visits Per Episode (non-LUPA),Total HHA Charge Amount (non-LUPA),Total HHA Medicare Payment Amount (non-LUPA),Total HHA Medicare Standard Payment Amount (non-LUPA),Outlier Payments as a Percent of Medicare Payment Amount (non-LUPA),Total LUPA Episodes,Total HHA Medicare Payment Amount for LUPAs,Average Age,Male Beneficiaries,Female Beneficiaries,Nondual Beneficiaries,Dual Beneficiaries,White Beneficiaries,Black Beneficiaries,Asian Pacific Islander Beneficiaries,Hispanic Beneficiaries,American Indian or Alaska Native Beneficiaries,Other/ Unknown Beneficiaries,Average HCC Score,Percent of Beneficiaries with Atrial Fibrillation,Percent of Beneficiaries with Alzheimer's,Percent of Beneficiaries with Asthma,Percent of Beneficiaries with Cancer,Percent of Beneficiaries with CHF,Percent of Beneficiaries with Chronic Kidney Disease,Percent of Beneficiaries with COPD,Percent of Beneficiaries with Depression,Percent of Beneficiaries with Diabetes,Percent of Beneficiaries with Hyperlipidemia,Percent of Beneficiaries with Hypertension,Percent of Beneficiaries with IHD,Percent of Beneficiaries with Osteoporosis,Percent of Beneficiaries with RA/OA,Percent of Beneficiaries with Schizophrenia,Percent of Beneficiaries with Stroke
237278,HOME PRO CARE,5428 METROPOLITAN PARKWAY,STERLING HEIGHTS,MI,48310,132,68,15.4,2.2,11.7,0.0,0.0,1.3,0.1,398001,454941,474862,0.0,,,82,21,47,52,16,12,54,,,0,0,2.47,10,60,26,15,46,43,43,37,72,69,,75,9,,4,18
237279,SCHOOLCRAFT MEMORIAL HOMECARE AND HOSPICE,500 MAIN STREET,MANISTIQUE,MI,49854,265,154,19.6,11.0,3.0,0.5,0.3,4.3,0.4,895689,606714,680058,1.4,13,5430,78,68,86,128,26,145,,0,,,0,1.92,22,16,27,11,45,44,40,27,42,50,,51,10,44,9,8
237282,CONCERNED HOME CARE,136 NORTH FIRST STREET,HARBOR BEACH,MI,48441,484,225,14.9,6.7,6.3,0.6,0.0,1.0,0.3,1576810,1240672,1402706,0.0,29,10071,78,82,143,163,62,220,0,0,,0,,2.19,22,27,27,10,53,47,40,37,50,,,68,13,73,8,12
237283,COMMUNITY CARE GIVERS,3097 PRAIRIE ST SW,GRANDVILLE,MI,49418,167,118,15.2,1.5,10.7,2.7,0.3,0.1,0.0,465368,600020,672950,0.0,17,7031,82,36,82,94,24,109,,,,0,,2.12,25,42,19,10,42,52,29,49,38,57,,46,21,67,16,16
237288,BRONSON HOME HEALTH CARE,6938 ELM VALLEY DR,KALAMAZOO,MI,49009,251,236,14.0,8.2,3.8,1.2,0.1,0.5,0.1,926551,686608,702430,0.4,34,12619,76,90,146,154,82,202,29,,,0,,2.99,20,21,22,14,51,56,35,42,39,55,,50,10,47,9,7
237289,THREE RIVERS HEALTH HOMECARE & HOSPICE,633 S ERIE ST,THREE RIVERS,MI,49093,240,169,16.2,9.0,3.8,1.2,0.4,2.6,0.4,874983,540675,607823,0.2,23,9721,78,59,110,129,40,155,,,,0,,2.38,22,30,29,19,54,53,45,45,45,63,,60,14,60,5,14
237292,DICKINSON HOME HEALTH,722 RIVER AVE,IRON MOUNTAIN,MI,49801,380,308,15.5,6.2,5.5,1.1,0.1,2.4,0.2,1086132,999422,1113467,0.3,46,15648,77,127,181,230,78,303,0,,,,,2.00,23,24,19,17,49,47,36,44,37,63,,51,20,56,5,8
237331,HEARTLAND HOME CARE GRAND RAPIDS,"3230 EAGLE PARK DRIVE NE, SUITE 200",GRAND RAPIDS,MI,49525,476,360,11.5,5.9,3.1,2.1,0.1,0.3,0.3,1092621,1188970,1311583,0.0,41,15062,74,144,216,211,149,303,45,,,,,2.44,23,30,29,13,47,54,40,54,47,71,,57,15,60,12,13
237333,HEARTLAND HOME HEALTH CARE,865 SOUTH CEDAR STREET,MASON,MI,48854,345,248,12.8,6.4,5.0,0.7,0.1,0.7,0.1,895145,1045746,1030286,0.0,33,12839,76,98,150,170,78,218,18,,,0,,2.55,21,47,24,13,47,44,36,52,47,58,,54,20,63,10,14
237335,HEARTLAND HOME CARE SOUTHFIELD,"26211 CENTRAL PARK BOULEVARD, SUITE 600",SOUTHFIELD,MI,48076,453,375,14.5,5.6,5.5,2.9,0.1,0.2,0.5,1303078,1374767,1462839,0.0,44,16537,80,128,247,308,67,288,72,,,0,,2.65,27,55,23,17,57,55,33,47,48,66,,69,17,73,14,21
237336,HEARTLAND HOME CARE FLINT,6211 TAYLOR DRIVE,FLINT,MI,48507,529,398,12.8,7.9,2.8,1.1,0.1,0.6,0.4,1297635,1448748,1370554,0.1,51,21332,76,141,257,287,111,324,69,,,0,,3.07,27,46,33,17,62,63,48,52,56,70,,68,15,72,11,22
237400,OAKLAWN HOMECARE,122 HIGH STREET,MARSHALL,MI,49068,794,555,17.1,9.2,4.8,0.8,0.1,1.9,0.4,2994762,2210673,2223517,0.3,123,49316,78,201,354,445,110,517,22,,,0,,2.21,22,32,25,17,49,55,36,41,45,71,,54,16,64,8,11
237402,ADVOCATE HOME CARE,"27789 MOUND ROAD, SUITE 100",WARREN,MI,48092,251,129,14.1,8.2,4.1,0.4,0.0,1.3,0.1,655134,656418,697977,0.1,21,6873,78,45,84,100,29,90,36,,,0,,2.61,16,41,27,26,50,55,47,40,60,64,,65,14,71,8,15
237405,ALLEGIANCE HEALTH,"100 E MICHIGAN AVE, STE 400",JACKSON,MI,49201,1324,924,14.4,9.7,2.9,0.7,0.1,0.9,0.2,2938911,3202112,3374127,1.6,188,76155,76,357,567,650,274,846,62,,12,,,2.37,28,28,28,16,51,50,46,36,45,64,,55,13,46,7,12
237407,AT HOME NETWORK,20282 MIDDLEBELT RD,LIVONIA,MI,48152,400,339,17.4,6.6,8.9,1.2,0.1,0.5,0.2,1148730,1435877,1444728,0.2,30,11239,72,133,206,193,146,173,143,,,,,3.03,13,33,31,12,46,49,41,40,60,64,,64,12,,12,14
237409,HILLSDALE COMM HOME CARE,451 HIDDEN MEADOWS DRIVE  SUITE 140,HILLSDALE,MI,49242,463,342,16.1,8.0,4.2,2.9,0.1,0.8,0.1,1245130,1317208,1453115,2.0,55,22020,76,142,200,236,106,339,0,0,,0,,2.27,27,28,25,18,55,54,48,41,42,66,,70,12,55,10,7
237411,RESTHAVEN HOME CARE,948 WASHINGTON AVENUE,HOLLAND,MI,49423,206,153,18.8,7.4,5.8,3.3,0.3,1.5,0.5,714542,600088,684819,0.7,15,6215,84,45,108,123,30,141,,,,0,0,1.91,24,42,16,11,39,45,25,36,33,57,,44,30,60,10,12
237413,NEOCARE HOME CARE,"16910 W 10 MILE RD, SUITE 104",SOUTHFIELD,MI,48075,239,90,15.8,6.6,8.9,0.0,0.0,0.3,0.0,842208,704764,755784,0.0,,,78,23,67,36,54,,75,0,,,0,2.29,7,31,46,10,56,50,36,18,66,61,,,11,,9,9
237414,ACE HOME CARE NETWORK,"370 EAST 12 MILE ROAD, #203",MADISON HEIGHTS,MI,48071,213,110,16.4,7.1,7.5,0.5,0.2,0.9,0.2,866899,607867,647329,0.0,21,6471,78,42,68,76,34,56,54,0,0,0,0,2.87,24,41,44,11,68,56,59,40,66,,,,11,74,5,13
237415,PENNOCK HOMECARE SERVICES,1230 W STATE ST,HASTINGS,MI,49058,399,301,18.0,5.6,8.0,2.6,0.3,1.7,0.1,1541748,1268653,1406776,0.1,38,15575,79,124,177,253,48,298,,,0,0,,1.90,16,26,20,10,45,43,30,41,38,63,,48,16,65,7,14
237417,GUARDIAN ANGEL HOME CARE,1715 NORTHFIELD DRIVE,ROCHESTER HILLS,MI,48309,1115,467,16.6,4.9,8.4,2.2,0.1,1.0,0.1,4320938,3978160,4186717,0.0,92,29146,75,179,288,262,205,293,133,12,,,22,2.75,22,44,32,12,49,50,39,34,59,65,,65,8,64,9,15
237420,BARAGA COUNTY HOMECARE & HOSPICE,510 MEMORIAL STREET SUITE A,L ANSE,MI,49946,241,116,25.7,8.0,7.9,1.4,0.0,8.9,0.0,944073,728236,810361,4.0,26,8201,77,46,70,85,31,96,0,0,,15,,1.87,17,28,35,17,41,44,41,36,44,66,,65,8,65,7,10
237422,"MERCY HOME CARE, PORT HURON",505 HURON AVE,PORT HURON,MI,48060,810,624,14.8,7.2,4.7,1.5,0.3,0.8,0.3,2283389,2290464,2458192,0.3,115,47411,76,247,377,486,138,591,16,,,0,,2.30,27,29,31,17,49,52,45,40,48,73,,71,13,71,9,16
237423,HEARTLAND HOME HEALTH CARE,3830 PACKARD RD,ANN ARBOR,MI,48108,471,364,12.5,6.7,4.1,1.1,0.2,0.5,0.2,1211213,1259235,1307619,0.2,60,22021,76,139,225,270,94,290,57,,,,,2.59,20,37,27,15,46,59,33,48,52,69,,54,16,60,11,16
237424,PREMIUM HOME HEALTH CARE,2015 EAST 15 MILE ROAD,STERLING HEIGHTS,MI,48310,204,130,14.3,5.8,7.7,0.0,0.0,0.6,0.1,403162,583430,632934,0.0,20,6127,68,51,79,44,86,14,113,,,0,,2.18,8,19,50,10,40,32,58,39,68,66,,70,5,,12,8
237425,ALLIANCE HOME CARE,1613 STAR-BATT DRIVE,ROCHESTER HILLS,MI,48309,98,55,19.0,4.9,9.5,3.8,0.2,0.6,0.0,278851,359599,392529,0.0,,,82,19,36,,,51,,0,,0,0,2.11,18,69,18,15,40,53,42,45,40,42,,55,20,73,27,16
237426,UNITED STATES HOME HEALTH CARE,25415 SOUTHFIELD ROAD,SOUTHFIELD,MI,48075,20,20,13.5,4.3,7.4,0.5,0.3,1.0,0.1,54390,52395,55965,0.0,,,73,,,,,,14,0,0,0,,2.73,5,45,40,15,40,50,40,45,60,55,,75,5,,15,5
237428,EXCELLACARE SKILLED SERVICES,20853 FARMINGTON RD,FARMINGTON HILLS,MI,48336,211,155,18.0,6.8,7.9,1.7,0.1,1.4,0.1,529152,703579,750307,0.1,29,9700,83,39,116,131,24,133,18,0,,0,,2.58,21,51,19,14,44,50,25,43,38,61,,55,18,63,6,11
237430,HARBOR HEALTH SERVICES,1100 DEGURSE AVENUE,MARINE CITY,MI,48039,217,142,15.6,7.1,4.6,1.7,0.2,1.7,0.2,500206,621364,659654,0.0,18,7450,78,59,83,103,39,139,,0,,0,0,2.60,23,44,26,14,46,44,46,42,48,63,,,13,68,8,15
237431,COVENANT VISITING NURSE ASSOCIATION,500 S HAMILTON,SAGINAW,MI,48602,1512,1229,12.8,6.7,3.4,1.8,0.3,0.5,0.1,2866627,3698469,4166316,0.1,265,100704,74,500,729,929,300,945,224,,51,,,2.28,23,24,30,17,42,51,41,38,46,70,,64,14,63,10,14
237434,QCN HOME CARE SYSTEM,"24343 ORCHARD LAKE RD, SUITE F",FARMINGTON HILLS,MI,48336,308,94,16.3,5.3,10.9,0.0,0.0,0.1,0.0,701343,993880,1062184,0.0,15,4525,78,35,59,57,37,27,56,,0,0,,2.08,12,23,16,16,49,54,31,72,,73,,,6,,9,10
237435,HEARTLAND HOME HEALTH CARE,564 PROGRESS STREET,WEST BRANCH,MI,48661,558,440,11.4,7.9,2.3,0.7,0.0,0.3,0.6,1232198,1225697,1395016,0.0,58,22046,73,211,229,305,135,431,0,0,,,,2.22,22,23,33,13,46,44,46,47,50,70,,69,15,61,7,9
237438,NORTHSTAR HOME CARE AND HOSPICE,3257 E US HIGHWAY 2,IRON RIVER,MI,49935,287,148,15.7,8.2,2.2,1.6,0.0,3.7,0.0,816575,606660,684194,0.3,36,13009,80,52,96,95,53,142,,,0,,,2.12,25,30,22,14,51,45,35,38,36,48,,43,20,53,6,9
237439,ASSURED CARE HOME HEALTH SERVICES,"25180 LASHER ROAD, SUITE #LL",SOUTHFIELD,MI,48034,1401,697,21.7,7.1,10.0,1.2,0.0,3.2,0.1,7608615,5025536,5357807,0.0,114,38429,79,239,458,534,163,446,223,,16,0,,2.81,20,48,34,15,60,55,46,50,54,72,,72,16,,13,16
237440,BEACON HOME CARE,"415 QUAY ST, STE A",PORT HURON,MI,48060,482,332,15.9,7.6,4.6,2.1,0.4,1.2,0.1,1027842,1431528,1509167,0.0,47,16552,76,115,217,248,84,320,,,,,0,2.23,21,43,26,11,43,47,41,45,42,64,,68,13,74,10,12
237442,ALLEGAN HOMECARE,"570 LINN STREET, SUITE 4",ALLEGAN,MI,49010,282,209,14.5,5.9,4.9,1.6,0.3,1.8,0.1,790112,732431,825292,0.1,44,17866,75,81,128,144,65,201,,,,0,0,2.28,19,26,25,12,42,52,35,41,50,59,,44,13,57,13,9
237445,DYNAMIC HOME CARE,"24001 SOUTHFIELD RD, SUITE 205",SOUTHFIELD,MI,48075,151,100,15.3,4.2,9.7,0.7,0.0,0.6,0.2,401362,501684,537959,0.0,,,76,36,64,53,47,,94,0,0,0,,2.21,7,33,24,14,45,42,26,25,60,59,,61,4,,7,11
237446,ADVANCED HOME CARE,"850 STEPHENSON HIGHWAY, SUITE 701",TROY,MI,48083,479,373,15.0,6.8,5.4,0.8,0.2,1.6,0.1,1431494,1346056,1438462,0.0,62,23346,78,131,242,294,79,297,60,,,0,,2.20,19,39,23,15,43,46,29,34,50,66,,64,13,65,8,15
237447,UNICARE HOME HEALTH SYSTEMS,14328 NORTHLINE ROAD,SOUTHGATE,MI,48195,140,73,14.6,5.3,8.7,0.1,0.0,0.4,0.1,409346,428111,458523,0.0,,,76,21,52,44,29,17,56,0,0,0,0,2.53,22,42,36,18,55,53,42,19,60,,,,4,,4,23
237449,MILLENNIUM HOME HEALTH CARE,"18600 WEST 10 MILE ROAD, SUITE 104",SOUTHFIELD,MI,48075,406,282,14.1,5.3,7.3,1.0,0.1,0.4,0.1,968323,1240036,1330363,0.0,26,10136,73,99,183,167,115,102,170,0,,,,2.51,11,33,36,15,60,57,49,37,64,,,,9,,8,20
237451,SPECTRUM HEALTH BIG RAPIDS HOME CARE,"8354  100TH AVENUE, STE 3",CANADIAN LAKES,MI,49346,698,515,15.4,7.9,4.3,1.3,0.2,1.7,0.1,1918446,1794122,2034797,0.3,90,31604,75,230,285,359,156,485,20,,,,,2.02,23,19,27,14,41,55,41,37,48,73,,57,10,61,6,12
237453,NEW CENTURY HOME HEALTH CARE,1387 EAST 12 MILE ROAD,MADISON HEIGHTS,MI,48071,921,465,17.6,7.2,7.5,1.4,0.1,1.2,0.2,2409927,2953609,3135212,0.0,71,25292,75,154,311,218,247,189,230,,39,,,2.41,13,43,38,10,51,49,45,37,67,69,,71,11,,13,17
237459,RESIDENTIAL HOME HEALTH,"5440 CORPORATE DR, SUITE 400",TROY,MI,48098,11908,7894,18.1,6.8,6.6,3.1,0.8,0.6,0.2,46878435,42035493,44509468,0.1,1134,439106,76,2933,4961,6063,1831,6277,1359,,121,,80,2.48,23,36,28,16,48,52,36,45,46,68,,62,16,70,9,15
237460,INTEGRITY HOME HEALTH CARE,"950 STEPHENSON HWY, SUITE 207",TROY,MI,48083,710,525,17.2,4.9,9.3,2.1,0.1,0.6,0.1,3038050,2558030,2725567,0.2,44,16704,80,191,334,445,80,434,70,,14,0,,2.12,22,56,20,10,47,47,28,46,40,62,,58,14,,13,14
237462,SEASONS CHANGE HOME HEALTH CARE,8201 PORT AUSTIN RD,PIGEON,MI,48755,583,307,20.6,7.7,11.2,0.1,0.0,1.2,0.3,3452118,2265066,2431088,1.5,21,7346,72,130,177,158,149,283,16,0,,0,,2.56,24,36,30,13,48,47,41,62,50,63,,67,11,67,20,12
237463,PRIORITY ONE HOME HEALTH,"21600 HARPER AVENUE, SUITE 200",SAINT CLAIR SHORES,MI,48080,101,54,14.5,6.2,8.4,0.0,0.0,0.0,0.0,176681,307185,329540,0.0,,,72,17,37,23,31,,53,0,0,0,,2.00,7,35,39,13,26,50,50,26,69,69,,67,6,,11,20
237464,CRYSTAL HOME HEALTHCARE,15819 SCHOOLCRAFT,DETROIT,MI,48227,125,85,18.4,6.9,5.8,0.1,0.0,5.7,0.0,466977,315803,344457,0.3,33,11140,64,33,52,26,59,,72,,0,0,,3.53,7,27,35,15,48,49,42,35,71,56,,61,6,64,13,15
237467,MAXICARE HOME HEALTH AGENCY,28909 UTICA RD,ROSEVILLE,MI,48066,609,321,12.7,8.3,3.9,0.1,0.0,0.3,0.0,1935272,1526619,1634062,0.0,46,17812,72,126,195,194,127,95,222,,,,0,2.55,11,25,27,12,47,46,43,34,75,71,,70,6,,8,14
237469,HORIZON HOME CARE,1001 GIESAU DRIVE,ONTONAGON,MI,49953,209,87,18.7,11.0,2.8,0.0,0.0,4.9,0.0,619710,464283,510663,0.2,,,77,36,51,64,23,85,0,0,0,,,1.86,22,21,28,14,47,45,39,46,30,59,,54,14,60,5,8
237473,MOBILITY PLUS HOME HEALTH CARE,5701 CHICAGO ROAD,WARREN,MI,48093,252,142,16.3,3.6,11.5,0.0,0.0,1.4,0.1,1198053,894087,951614,0.0,,,80,45,97,122,20,129,11,,0,0,,2.05,19,53,16,13,43,49,30,36,49,63,,63,10,,11,13
237474,PARRISH HOME HEALTHCARE,"3500 WEST ELEVEN MILE ROAD, SUITE B",BERKLEY,MI,48072,354,194,21.8,10.1,4.3,1.2,0.0,6.1,0.1,971873,1015644,1073050,1.6,,,74,52,142,101,93,19,174,0,0,,,2.88,13,50,27,12,57,56,39,28,59,69,,66,7,72,13,20
237476,UNIVERSAL HOME HEALTH CARE,"24315 NORTHWESTERN HIGHWAY, SUITE 226",SOUTHFIELD,MI,48075,634,475,14.5,3.8,7.7,1.4,0.1,1.4,0.2,1611991,1991467,2129282,0.0,62,26218,73,153,322,250,225,148,300,,,,,2.57,13,36,35,10,53,53,41,37,64,69,,67,11,,10,19
237477,REGENT HOME CARE,"14328 NORTHLINE RD, SUITE B",SOUTHGATE,MI,48195,20,13,17.3,5.1,11.7,0.0,0.0,0.5,0.1,68750,71361,76473,0.0,0,,74,,,,,,,0,,0,0,3.57,15,54,62,8,69,69,,38,69,69,,,8,,8,38
237478,CAMP HOME HEALTH SERVICES,8055 INDEPENDENCE DRIVE,STERLING HEIGHTS,MI,48313,347,205,13.7,4.2,7.6,0.9,0.0,1.1,0.0,1384709,1033488,1102179,0.0,35,11522,76,55,150,92,113,73,127,0,,0,,2.29,11,35,28,10,46,37,40,32,60,67,,75,10,,7,13
237480,DIVINITY HOME CARE,"16931 19 MILE ROAD, STE 130",CLINTON TOWNSHIP,MI,48038,611,352,26.5,7.6,10.7,5.3,0.5,2.5,0.1,3450698,2524834,2682761,0.2,70,23090,83,121,231,320,32,331,14,,,0,,2.49,27,62,24,12,55,55,36,44,40,69,,68,16,,13,19
237481,GENESIS HOME CARE,16910 W TEN MILE,SOUTHFIELD,MI,48075,60,37,16.7,6.8,9.2,0.0,0.0,0.8,0.0,154351,176004,188803,0.0,,,79,13,24,16,21,0,36,0,,0,,2.39,5,30,41,16,51,54,32,14,70,73,,,11,,8,16
237482,QUALITY HOME HEALTH CARE SERVICES OF MICHIGAN,23800 WEST TEN MILE ROAD,SOUTHFIELD,MI,48034,170,102,14.6,5.3,5.2,0.5,0.0,3.5,0.0,470502,471547,502095,0.4,26,8405,72,62,40,59,43,17,85,0,0,0,0,3.23,14,35,29,14,57,60,40,25,66,62,,60,8,56,6,19
237485,HEALTH WISE HOME HEALTH CARE,17401 WEST 12 MILE RD,LATHRUP VILLAGE,MI,48076,449,346,15.7,7.0,6.9,0.4,0.1,1.2,0.1,1138358,1282950,1366840,0.1,34,12005,77,126,220,303,43,286,52,0,,0,,1.75,22,27,21,16,36,36,27,26,40,68,,55,17,,5,10
237488,PROFESSIONAL HOME CARE,"30600 TELEGRAPH, SUITE 3140",BINGHAM FARMS,MI,48025,78,52,14.9,2.1,12.2,0.0,0.2,0.4,0.0,224041,270345,288015,0.0,,,85,16,36,33,19,45,,,,0,0,1.89,13,,25,13,54,44,27,71,44,62,,62,17,,33,10
237489,FIRST HOME HEALTH CARE,17250 W 10 MILE ROAD,SOUTHFIELD,MI,48075,84,58,16.6,0.5,16.2,0.0,0.0,0.0,0.0,348840,384405,395581,0.0,,,68,22,36,15,43,13,42,,,0,0,2.16,7,34,41,9,45,40,55,43,69,60,,60,2,,7,12
237490,PRECISE HOME CARE SERVICES,18940 SCHAEFER DR,DETROIT,MI,48235,123,87,17.4,6.6,6.9,0.8,0.1,2.6,0.2,289626,381701,408338,0.1,19,5766,74,31,56,33,54,,84,0,0,0,,3.45,13,48,30,20,57,60,41,32,70,63,,71,6,71,23,31
237491,AMERICAN COMMUNITY HOME CARE SERVICES,27190 DEQUINDRE,WARREN,MI,48092,73,38,15.4,8.1,6.3,0.2,0.0,0.8,0.0,268498,217651,231347,0.0,,,82,17,21,,,32,,,,0,0,2.83,13,66,24,16,45,53,34,32,58,71,,,13,71,11,21
237492,CHOICE ONE HOME HEALTH CARE,"8750 TELEGRAPH ROAD, SUITE 306",TAYLOR,MI,48180,79,52,20.5,5.7,8.8,3.5,0.0,2.6,0.0,356670,280249,298618,0.0,,,78,17,35,41,11,44,,0,,,0,2.79,38,25,38,17,71,60,54,48,73,65,,,12,69,10,17
237493,DIAMOND HOME HEALTH SERVICES,"17700 NORTHLAND PARK COURT, SUITE 1C",SOUTHFIELD,MI,48075,262,155,20.6,6.6,12.5,0.3,0.0,1.0,0.2,689523,955961,1024172,0.0,,,71,57,98,44,111,,144,0,,0,0,2.43,9,35,44,12,45,41,53,40,63,59,,68,5,,13,23
237495,HOMETOWN HOME HEALTH CARE,1681 WOODBRIDGE PARK DRIVE,LAPEER,MI,48446,2202,1362,13.9,5.7,6.0,1.7,0.1,0.3,0.1,9413529,7023611,7379488,0.0,165,60080,79,462,900,884,478,1263,61,,19,,13,2.25,19,61,23,10,51,48,35,51,39,54,,60,16,67,23,13
237498,COMMUNITY HOME HEALTH CARE,"15565 NORTHLAND E, DR 409E",SOUTHFIELD,MI,48075,102,88,18.2,6.5,7.6,0.8,0.0,2.8,0.5,327927,293778,314370,0.0,13,4750,72,40,48,32,56,13,69,0,,,,2.61,14,34,32,14,49,49,35,48,63,74,,69,7,,16,14
237499,SUNSET HOME SERVICES,725 BALDWIN STREET,JENISON,MI,49428,230,176,15.0,6.6,4.9,2.3,0.2,0.8,0.3,467705,623607,711217,0.0,24,7393,85,58,118,165,11,175,0,0,,0,,1.81,29,31,10,13,41,51,17,41,38,66,,47,22,64,5,12
237500,LIFE TOUCH HOME HEALTH CARE,28003 CENTER OAKS COURT,WIXOM,MI,48393,99,86,20.4,6.2,8.0,4.8,0.1,1.0,0.3,495913,370722,381713,0.1,,,83,31,55,68,18,67,16,0,,0,,2.09,19,58,26,16,52,47,38,56,51,51,,70,13,73,8,12
237501,HERITAGE HOME CARE,"3600 TELEGRAPH ROAD, SUITE 2395",BINGHAM FARMS,MI,48025,35,23,18.0,5.6,11.5,0.5,0.2,0.2,0.0,115560,118965,127329,0.0,0,,88,,,,,22,,0,0,0,,2.08,9,74,30,17,52,48,39,61,39,48,,57,22,,13,4
237502,AFFINITY HOME CARE,28905 UTICA ROAD,ROSEVILLE,MI,48066,152,70,15.4,9.4,4.2,0.6,0.0,1.1,0.0,598306,425709,452749,0.0,,,78,31,39,50,20,49,17,0,,0,,2.90,24,46,16,14,70,47,27,36,67,66,,,11,67,7,16
237504,OPTIMAL CARE,"30600 TELEGRAPH ROAD, SUITE 3275",BINGHAM FARMS,MI,48025,1854,1215,12.0,6.3,3.9,1.1,0.2,0.2,0.2,4760704,4817242,5115327,0.0,385,136778,81,416,799,997,218,1058,141,,,,,2.32,17,,21,10,50,51,30,73,43,57,,64,14,67,30,14
237506,LIFELINK HOME HEALTH CARE SERVICES,"31201 CHICAGO RD, S, STE B 301",WARREN,MI,48093,73,49,15.6,5.2,8.8,0.4,0.4,0.9,0.0,225001,247487,262900,0.0,0,,80,18,31,35,14,36,,,,0,0,2.40,29,35,27,16,55,41,35,29,57,,,69,10,,6,12
237507,CLASSIC HOME CARE,"36528 GRAND RIVER AVE, SUITE A5",FARMINGTON HILLS,MI,48335,108,81,13.4,6.6,5.3,0.8,0.1,0.4,0.1,292505,289282,306960,0.1,,,80,58,23,,,76,,,0,0,,1.71,10,43,25,7,37,40,38,41,49,37,,63,6,46,10,12
237509,FIRST CARE INTEGRATED HEALTH SERVICES,"28043 HOOVER ROAD, SUITE B-1",WARREN,MI,48093,305,142,15.4,5.7,8.6,0.2,0.0,0.7,0.1,864044,946509,1012975,0.0,,,74,38,104,65,77,43,93,,,0,,2.33,13,28,37,7,56,43,44,32,51,,,,10,,5,20
237510,PINNACLE HOME HEALTH CARE,"500 KIRTS BLVD, SUITE 270",TROY,MI,48084,337,213,14.1,5.7,6.9,0.3,0.0,0.8,0.4,775076,957680,1019563,0.1,68,25745,75,67,146,88,125,100,106,,,0,,2.86,17,48,30,6,61,69,40,33,53,66,,53,6,69,10,11
237511,24-SEVEN HOME HEALTH CARE SERVICES,26200 LAHSER ROAD,SOUTHFIELD,MI,48033,133,90,19.4,6.2,8.7,0.1,0.0,4.4,0.1,527221,402072,423035,0.0,,,69,41,49,43,47,16,69,,0,0,,1.88,2,39,38,7,49,28,41,46,56,58,,61,9,,21,19
237514,KENNEDY HOME HEALTH CARE,"55 HARROW LANE, SUITE 3",SAGINAW,MI,48638,300,173,16.1,7.8,4.8,1.5,0.1,1.8,0.1,726551,783728,866109,0.3,16,5100,77,60,113,110,63,146,22,,,0,,2.62,21,49,31,13,50,51,41,49,44,61,,67,12,75,23,10
237515,MICHIGAN HOME HEALTH SERVICES,23030 MOONEY,FARMINGTON,MI,48336,244,160,14.1,4.7,8.0,0.6,0.1,0.6,0.1,427608,742388,775149,0.0,29,11475,64,91,69,57,103,32,123,0,,0,,1.94,3,17,38,7,34,29,40,26,44,51,,50,9,67,10,9
237516,FRIMAN HOME HEALTH SERVICES,"42000 KOPPERNICK ROAD, SUITE A-7",CANTON,MI,48187,54,37,12.6,3.9,8.7,0.1,0.0,0.0,0.0,134957,165357,177109,0.0,,,72,11,26,14,23,,29,0,0,0,,1.81,5,38,27,14,35,46,30,30,57,59,,49,8,,16,14
237519,QUALITY HOME HEALTH SERVICES,25408 GODDARD ROAD,TAYLOR,MI,48180,33,29,14.8,1.0,13.7,0.1,0.0,0.0,0.0,97290,117774,126145,0.0,,,65,14,15,,,0,29,0,0,0,0,2.45,3,10,45,14,28,45,59,28,,62,,59,0,,14,10
237520,TRI-COUNTY HOMECARE,65 CADILLAC SQ 2601,DETROIT,MI,48226,93,66,10.3,7.2,2.5,0.3,0.0,0.3,0.1,204908,206964,221983,0.0,13,4683,73,30,36,36,30,,63,,0,0,0,2.37,9,39,32,20,48,59,41,24,55,64,,74,6,58,11,18
237522,GOODWILL HOME CARE SERVICES,30565 DEQUINDRE RD,MADISON HEIGHTS,MI,48071,54,35,15.0,4.3,10.0,0.4,0.0,0.2,0.1,205052,177098,189108,0.0,0,,72,15,20,,,,20,0,0,0,,2.36,14,29,34,14,43,37,49,37,51,63,,,9,,11,23
237525,ROYALE HOME HEALTH CARE,"14328 NORTHLINE RD, STE C",SOUTHGATE,MI,48195,81,40,12.3,4.0,7.6,0.3,0.0,0.1,0.3,199421,233326,249877,0.0,,,74,19,21,17,23,,33,,0,0,0,2.48,5,40,43,8,63,45,50,25,65,75,,,5,,10,13
237526,CARING CHOICE NETWORK,"1911 WEST TEN MILE ROAD, SUITE 159",SOUTHFIELD,MI,48075,92,65,14.2,9.0,4.4,0.0,0.0,0.8,0.0,175056,233420,249630,0.0,,,78,23,42,49,16,27,30,,,,0,2.15,11,37,26,15,38,43,26,32,52,69,,72,11,71,8,11
