HHRG,HHRG Description,State,Total Episodes,Distinct Beneficiaries,Average HHA Charge Amount,Average HHA Medicare Payment Amount,Average HHA Medicare Standard Payment Amount
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",OH,607,603,4100.00,4306.00,4731.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",OK,526,510,4454.00,4069.00,4759.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",OR,122,122,5675.00,4994.00,4740.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",PA,809,801,5047.00,4432.00,4723.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",PR,54,54,4553.00,2617.00,4784.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",RI,50,50,4641.00,5010.00,4787.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",SC,485,478,4304.00,4197.00,4735.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",SD,12,12,4137.00,4212.00,4757.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",TN,1443,1401,4388.00,4015.00,4739.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",TX,2516,2462,4738.00,4352.00,4737.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",UT,216,211,4747.00,4312.00,4718.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",VA,774,761,4410.00,4390.00,4701.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",VT,36,36,4093.00,4717.00,4756.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",WA,307,303,5383.00,5098.00,4745.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",WI,209,208,4598.00,4682.00,4733.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",WV,296,291,4699.00,3884.00,4749.00
2BHL,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 2",WY,27,27,5153.00,4830.00,4877.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",AL,636,629,5158.00,4307.00,5290.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",AR,226,226,5792.00,4475.00,5284.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",AZ,215,214,5122.00,5229.00,5287.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",CA,687,683,6052.00,6633.00,5288.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",CO,196,194,4752.00,5258.00,5300.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",CT,204,202,4978.00,5951.00,5281.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",DC,31,31,5718.00,5442.00,5252.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",DE,28,28,5543.00,5349.00,5214.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",FL,3770,3645,3711.00,4997.00,5260.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",GA,709,705,4991.00,4739.00,5285.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",HI,14,14,6038.00,5750.00,5125.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",IA,110,110,4502.00,4855.00,5297.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",ID,121,121,5394.00,4729.00,5304.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",IL,782,765,5043.00,5279.00,5278.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",IN,409,406,5139.00,4922.00,5274.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",KS,241,238,4742.00,4819.00,5252.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",KY,419,417,4882.00,4575.00,5254.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",LA,451,451,5128.00,4477.00,5281.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",MA,507,506,5142.00,5813.00,5281.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",MD,398,398,5065.00,5224.00,5259.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",ME,103,103,4846.00,5029.00,5297.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",MI,911,886,5161.00,4966.00,5286.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",MN,161,159,4847.00,5481.00,5233.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",MO,336,335,5005.00,4749.00,5248.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",MS,518,502,5328.00,4386.00,5276.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",MT,37,36,4232.00,4757.00,5311.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",NC,652,645,4351.00,4747.00,5269.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",NE,91,91,4766.00,5130.00,5293.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",NH,70,70,5086.00,5315.00,5260.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",NJ,273,273,5563.00,5790.00,5294.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",NM,89,89,5516.00,4986.00,5281.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",NV,87,86,5666.00,5886.00,5285.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",NY,479,477,5978.00,5805.00,5302.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",OH,659,655,4704.00,4791.00,5269.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",OK,363,357,5135.00,4517.00,5294.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",OR,102,102,6160.00,5577.00,5261.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",PA,597,591,5371.00,4939.00,5257.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",PR,50,50,5601.00,2835.00,5239.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",RI,53,53,4896.00,5675.00,5381.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",SC,393,392,4797.00,4696.00,5269.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",SD,23,23,4192.00,4644.00,5247.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",TN,993,983,4651.00,4466.00,5285.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",TX,1850,1831,5340.00,4829.00,5285.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",UT,195,192,4909.00,4803.00,5275.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",VA,613,611,4892.00,4883.00,5282.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",VT,41,41,4175.00,5242.00,5283.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",WA,263,261,6120.00,5633.00,5282.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",WI,190,188,5162.00,5182.00,5286.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",WV,235,232,4936.00,4372.00,5285.00
2BHM,"Early Episode, 14-19 therapies,Clinical Severity Level 2,  Functional Severity Level 3,Service Severity Level 3",WY,20,20,4605.00,5108.00,5272.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",AL,36,36,4383.00,3648.00,4416.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",AR,37,37,4688.00,3840.00,4454.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",AZ,28,28,4081.00,4544.00,4423.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",CA,106,106,5218.00,5612.00,4531.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",CO,56,55,4372.00,4477.00,4433.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",CT,48,48,4017.00,5115.00,4483.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",DC,14,14,4918.00,4597.00,4439.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",FL,421,416,3363.00,4176.00,4421.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",GA,45,45,4252.00,4033.00,4400.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",IA,21,21,3875.00,3904.00,4304.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",ID,18,18,3892.00,3984.00,4449.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",IL,287,282,4237.00,4436.00,4415.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",IN,125,124,4670.00,4125.00,4415.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",KS,24,24,3806.00,4037.00,4454.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",KY,56,56,3589.00,3770.00,4345.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",LA,50,50,3929.00,3721.00,4422.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",MA,77,76,4891.00,4839.00,4466.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",MD,58,58,4523.00,4452.00,4420.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",ME,16,16,4173.00,4137.00,4418.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",MI,232,229,4028.00,4142.00,4383.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",MN,25,25,5629.00,4681.00,4463.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",MO,55,54,4266.00,3988.00,4451.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",MS,33,33,4006.00,3516.00,4354.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",MT,11,11,3500.00,3968.00,4436.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",NC,94,94,4104.00,4032.00,4466.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",NE,24,24,3970.00,4272.00,4436.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",NH,11,11,3858.00,4473.00,4412.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",NJ,36,36,4426.00,4806.00,4431.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",NM,27,27,3881.00,4207.00,4420.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",NV,35,35,4330.00,5052.00,4453.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",NY,53,53,4777.00,4600.00,4452.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",OH,164,162,4103.00,4225.00,4549.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",OK,91,89,4399.00,3903.00,4485.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",OR,15,15,6617.00,4842.00,4511.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",PA,112,110,4844.00,4139.00,4414.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",RI,19,18,3832.00,4614.00,4448.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",SC,29,29,4460.00,3976.00,4430.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",SD,11,11,3342.00,3693.00,4230.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",TN,48,48,4189.00,3755.00,4396.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",TX,494,480,4351.00,4154.00,4412.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",UT,34,33,4854.00,4225.00,4528.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",VA,92,91,4282.00,4222.00,4431.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",WA,43,43,5706.00,4812.00,4449.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",WI,31,29,5323.00,4549.00,4499.00
2CFK,"Early Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 1,Service Severity Level 1",WV,16,16,4246.00,3781.00,4490.00
2CFL,"Early Episode, 14-19 therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 2",AL,44,44,4486.00,3962.00,4887.00
2CFL,"Early Episode, 14-19 therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 2",AR,23,23,5166.00,4226.00,4933.00
