Provider ID,Agency Name,Street Address,City,State,Zip Code,Total Episodes (non-LUPA),Distinct Beneficiaries (non-LUPA),Average Number of Total Visits Per Episode (non-LUPA),Average Number of Skilled Nursing Visits Per Episode (non-LUPA),Average Number of PT Visits Per Episode (non-LUPA),Average Number of OT Visits Per Episode (non-LUPA),Average Number of  ST Visits Per Episode (non-LUPA),Average Number of Home Health Aide Visits Per Episode (non-LUPA),Average Number of Medical-Social Visits Per Episode (non-LUPA),Total HHA Charge Amount (non-LUPA),Total HHA Medicare Payment Amount (non-LUPA),Total HHA Medicare Standard Payment Amount (non-LUPA),Outlier Payments as a Percent of Medicare Payment Amount (non-LUPA),Total LUPA Episodes,Total HHA Medicare Payment Amount for LUPAs,Average Age,Male Beneficiaries,Female Beneficiaries,Nondual Beneficiaries,Dual Beneficiaries,White Beneficiaries,Black Beneficiaries,Asian Pacific Islander Beneficiaries,Hispanic Beneficiaries,American Indian or Alaska Native Beneficiaries,Other/ Unknown Beneficiaries,Average HCC Score,Percent of Beneficiaries with Atrial Fibrillation,Percent of Beneficiaries with Alzheimer's,Percent of Beneficiaries with Asthma,Percent of Beneficiaries with Cancer,Percent of Beneficiaries with CHF,Percent of Beneficiaries with Chronic Kidney Disease,Percent of Beneficiaries with COPD,Percent of Beneficiaries with Depression,Percent of Beneficiaries with Diabetes,Percent of Beneficiaries with Hyperlipidemia,Percent of Beneficiaries with Hypertension,Percent of Beneficiaries with IHD,Percent of Beneficiaries with Osteoporosis,Percent of Beneficiaries with RA/OA,Percent of Beneficiaries with Schizophrenia,Percent of Beneficiaries with Stroke
167147,UNITYPOINT AT HOME,1825 LOGAN AVENUE,WATERLOO,IA,50703,1596,1256,14.9,7.6,3.3,1.4,0.2,2.3,0.2,3805208.00,3817974.00,4425837.00,0.0,197,67083.00,77,520,736,1015,241,1127,110,,,0,,2.07,26,24,10,16,45,43,35,39,45,72,,57,14,52,11,13
167148,UNITYPOINT AT HOME,11333  AURORA  AVENUE,URBANDALE,IA,50322,2690,1951,15.3,8.0,2.9,1.1,0.2,3.0,0.2,6525239.00,7063678.00,7544862.00,0.6,443,164163.00,76,728,1223,1514,437,1791,99,23,25,,,1.93,24,21,13,15,36,40,32,45,38,62,,48,14,50,9,8
167149,UNITYPOINT AT HOME,802  KENYON ROAD,FORT DODGE,IA,50501,740,567,15.3,8.4,2.4,2.4,0.0,1.7,0.3,1864193.00,1853235.00,2074242.00,0.2,67,21881.00,77,219,348,426,141,544,14,0,,,,1.83,23,38,16,13,40,52,35,33,41,56,,57,10,46,6,8
167151,MERCY HOME CARE,2740 FIRST AVENUE NE,CEDAR RAPIDS,IA,52402,855,662,16.7,5.7,6.3,2.0,0.3,2.3,0.1,4525167.00,2335688.00,2564960.00,0.4,162,58724.00,78,198,464,556,106,642,12,,,0,,1.79,21,18,14,12,32,41,29,37,38,63,,42,17,60,8,9
167154,MERCY HOME CARE & HOSPICE,638 SOUTH BLUFF BOULEVARD,CLINTON,IA,52732,782,571,13.5,8.3,2.4,1.4,0.3,1.0,0.1,1391206.00,1857940.00,2100902.00,0.0,101,32323.00,79,219,352,431,140,550,14,0,,0,,2.16,28,25,15,16,50,57,47,35,46,69,,,8,49,8,9
167156,REGIONAL MEDICAL HOME CARE,613 WEST MAIN STREET,MANCHESTER,IA,52057,226,180,18.2,10.2,3.6,1.0,0.2,3.3,0.0,976695.00,568732.00,630528.00,1.0,19,6690.00,78,75,105,151,29,178,0,0,,0,,1.59,31,11,11,14,38,37,24,31,43,63,,42,14,59,4,7
167157,MOBILE NURSING SERVICES,705 AVENUE G,FORT MADISON,IA,52627,190,96,32.7,14.2,4.4,0.0,0.0,13.9,0.2,420496.00,545444.00,560742.00,8.3,,,78,39,57,69,27,93,,0,,0,0,1.92,24,23,11,15,34,40,33,36,34,42,,47,13,54,10,8
167159,UNITYPOINT AT HOME,2905 HAMILTON BOULEVARD,SIOUX CITY,IA,51104,574,460,14.3,7.4,3.8,1.8,0.2,1.0,0.0,1391144.00,1489021.00,1618655.00,0.0,81,26052.00,77,167,293,352,108,439,,,,,,1.83,20,20,15,18,35,44,40,37,41,66,,35,17,45,12,10
167162,STEWART MEMORIAL COMMUNITY HOSPITAL HOME CARE,1301 WEST MAIN,LAKE CITY,IA,51449,117,96,17.6,10.5,2.4,0.5,0.0,4.2,0.0,275683.00,260329.00,279083.00,4.4,,,79,28,68,75,21,95,0,0,,0,,1.61,24,24,6,10,44,36,30,26,35,57,,51,7,59,4,5
167164,SIOUX CENTER HOME HEALTH AND HOSPICE,1400 7TH AVENUE SE,SIOUX CENTER,IA,51250,47,40,17.1,6.9,2.5,1.2,0.0,6.5,0.1,98080.00,99841.00,111960.00,0.0,,,78,13,27,,,39,0,,0,0,,1.89,25,8,8,23,38,35,18,38,28,53,,40,8,50,3,10
167165,HORN MEMORIAL HOSPITAL H H A,700 EAST SECOND STREET-PHYSICAL LOCATION,IDA GROVE,IA,51445,57,46,20.1,7.1,4.9,1.8,0.0,6.3,0.0,145458.00,136777.00,153130.00,0.0,,,79,18,28,,,45,,0,0,0,,1.61,28,20,7,30,35,48,33,26,37,67,,52,20,61,9,9
167166,COMMUNITY HEALTH SERVICES,1515 SOUTH PHILLIPS,ALGONA,IA,50511,94,90,14.6,7.4,2.7,0.6,0.0,3.9,0.0,170054.00,199016.00,222699.00,0.0,15,5922.00,78,31,59,,,90,0,0,0,0,0,1.39,24,6,7,12,37,30,31,28,33,60,,49,19,56,2,3
167167,SANFORD HOME HEALTH AND  HOSPICE SHELDON,118 NORTH SEVENTH AVENUE,SHELDON,IA,51201,176,139,25.7,9.3,6.9,1.4,0.1,7.9,0.0,675882.00,488095.00,540239.00,1.2,19,6598.00,82,35,104,120,19,138,0,0,,0,,1.18,27,22,8,12,40,30,21,35,24,61,,40,17,52,14,9
167176,OTTUMWA REGIONAL HOME CARE,"1111 NORTH QUINCY AVENUE, SUITE 117",OTTUMWA,IA,52501,225,194,19.6,5.8,8.6,2.2,0.0,3.0,0.0,724324.00,704021.00,788990.00,0.0,36,13481.00,78,62,132,145,49,187,,0,,0,,2.17,21,24,12,13,49,51,37,32,51,64,,56,14,47,10,12
167177,OSCEOLA COMMUNITY HEALTH SERVICES,115 CEDAR LANE,SIBLEY,IA,51249,17,11,22.4,13.2,0.8,0.6,0.0,7.8,0.0,63721.00,38477.00,41123.00,4.1,,,81,,,,,11,0,0,0,0,0,2.45,27,36,0,9,45,45,18,36,27,36,,27,18,27,0,9
167180,UNITYPOINT AT HOME,1305 WEST MILWAUKEE AVENUE,STORM LAKE,IA,50588,122,109,17.4,8.4,2.8,1.7,0.0,4.6,0.0,315118.00,302367.00,338475.00,0.1,14,4915.00,78,42,67,86,23,103,0,,,0,,1.64,27,17,18,12,35,38,32,26,39,72,,50,17,54,6,6
167181,MERCY HOME HEALTH CARE,585 WEST CHERRY STREET,NORTH LIBERTY,IA,52317,240,189,18.5,8.3,4.1,1.4,0.3,4.3,0.0,687811.00,652651.00,669601.00,1.1,38,14289.00,80,67,122,165,24,183,0,,,0,,1.87,20,20,10,9,51,46,31,39,37,52,,44,15,46,12,10
167185,GOOD SAMARITAN SOCIETY - HOME CARE,"1710 LINCOLN AVENUE, SUITE A",SPIRIT LAKE,IA,51360,90,80,23.0,5.9,9.6,3.1,0.5,4.0,0.0,320462.00,303636.00,339311.00,0.4,13,3588.00,81,23,57,61,19,80,0,0,0,0,0,1.59,21,18,6,15,34,36,28,38,49,48,,46,29,59,8,16
167186,COVENANT HOME HEALTH,"2101 KIMBALL AVENUE, SUITE 140",WATERLOO,IA,50702,302,245,16.2,8.2,2.7,1.2,0.1,4.0,0.0,838004.00,672589.00,775755.00,0.2,36,13317.00,77,89,156,194,51,234,,,0,0,,1.88,22,18,9,14,38,42,27,42,39,67,,49,18,61,11,8
167187,GENTIVA HEALTH SERVICES,4232 UNIVERSITY AVENUE,DES MOINES,IA,50311,434,335,18.8,5.8,7.0,2.3,0.4,3.0,0.2,1343281.00,1345650.00,1441267.00,1.7,46,18977.00,80,103,232,254,81,321,,,,0,,1.74,19,40,7,10,32,36,27,42,35,54,,44,18,61,17,10
167188,PALMER HOME HEALTH,200 JEFFERSON STREET,WEST UNION,IA,52175,384,300,19.2,6.8,5.3,2.2,0.3,4.4,0.1,910872.00,972501.00,1088950.00,0.6,37,12476.00,80,110,190,229,71,294,0,0,,0,,1.85,22,22,5,12,44,47,23,30,37,59,,47,19,55,7,10
167190,WINNESHIEK MEDICAL CENTER HOME HEALTH,901 MONTGOMERY STREET,DECORAH,IA,52101,114,93,18.4,10.5,3.6,0.9,0.1,3.3,0.0,337251.00,272492.00,299586.00,1.9,16,5759.00,82,34,59,,,93,0,0,0,0,0,1.79,25,19,5,12,38,45,25,30,35,54,,37,14,58,11,5
167192,CHEROKEE REGIONAL MEDICAL CENTER - HOME CHOICE,1000 SOUTH SECOND STREET-PRACTICE LOCATION,CHEROKEE,IA,51012,120,98,18.5,8.8,4.2,1.2,0.0,4.3,0.0,233684.00,275188.00,305152.00,1.1,,,81,42,56,82,16,94,,0,,0,,1.54,27,13,6,14,39,36,31,28,33,57,,45,9,43,7,3
167194,DALLAS COUNTY PHNS,902 COURT STREET,ADEL,IA,50003,202,137,18.3,10.3,3.5,0.1,0.0,4.3,0.0,330313.00,461901.00,487182.00,0.9,19,6073.00,78,46,91,90,47,135,0,0,,0,,2.14,24,20,9,12,45,39,43,37,54,74,,55,18,57,6,7
167199,NURSES ON CALL,500 EAST TAYLOR,CRESTON,IA,50801,60,43,12.1,8.0,0.7,0.0,0.0,3.4,0.0,88448.00,118683.00,132664.00,0.0,,,76,16,27,,,43,0,0,0,0,0,2.11,26,2,7,26,49,49,33,33,28,53,,56,14,47,0,5
167203,HEARTLAND HOME HEALTH,2301 EASTERN AVENUE,RED OAK,IA,51566,107,97,16.1,6.9,5.3,0.8,0.1,2.9,0.0,230047.00,247658.00,277356.00,0.0,,,79,34,63,85,12,96,0,0,,0,,1.53,29,16,10,21,43,43,37,25,38,73,,51,19,61,5,12
167207,ST ANTHONY HOME HEALTH AGENCY,318 SOUTH MAPLE STREET,CARROLL,IA,51401,128,101,15.9,7.1,4.4,1.1,0.2,3.1,0.0,553896.00,285178.00,319798.00,0.0,,,80,41,60,88,13,100,,0,0,0,,1.45,31,16,6,20,34,35,25,35,31,72,,46,17,63,9,9
167213,CARROLL AREA NURSING SERVICES,603 WEST 8TH STREET,CARROLL,IA,51401,427,266,28.6,11.1,6.7,0.0,0.1,10.9,0.0,1376013.00,1269607.00,1388919.00,2.3,42,12407.00,80,90,176,215,51,263,0,0,,0,,1.74,20,20,6,13,37,39,28,37,33,56,,45,20,58,11,9
167220,PELLA REGIONAL HOME HEALTH AGENCY,505 UNION STREET,PELLA,IA,50219,195,149,20.0,4.7,8.8,2.6,0.7,3.1,0.1,728084.00,592103.00,654247.00,1.3,27,10017.00,81,53,96,135,14,148,,0,0,0,,1.56,26,26,4,15,41,36,25,37,34,56,,44,17,54,12,11
167221,MERCY HOME CARE & HOSPICE - CENTERVILLE,19898 SAINT JOSEPH DRIVE,CENTERVILLE,IA,52544,38,31,20.5,10.9,3.8,0.5,0.0,5.6,0.0,108479.00,97326.00,108092.00,0.7,,,73,17,14,,,31,0,0,0,0,0,2.66,39,3,3,6,58,52,32,29,55,71,,71,0,48,6,6
167226,"RECOVER HEALTH OF IOWA, INC","1509 WEST BROADWAY, SUITE 4",COUNCIL BLUFFS,IA,51501,41,28,27.2,6.2,4.4,2.6,0.0,14.0,0.0,147585.00,137004.00,138995.00,1.9,0,,72,11,17,14,14,28,0,0,0,0,0,2.17,14,21,18,14,32,43,36,46,50,43,,39,18,50,11,0
167235,QUALITY HOME CARE PROFESSIONALS,101 EAST MARION,KNOXVILLE,IA,50138,88,63,31.4,8.0,6.8,2.0,0.2,14.4,0.0,224275.00,274775.00,289325.00,6.3,,,79,20,43,51,12,63,0,0,0,0,0,1.76,35,11,8,19,38,38,22,35,37,57,,44,22,60,5,8
167236,HEGG HOME HEALTH CARE,1202 21ST AVENUE,ROCK VALLEY,IA,51247,34,29,17.2,6.4,2.0,0.6,0.2,8.1,0.0,60324.00,72790.00,81670.00,0.0,,,78,12,17,,,27,0,,,0,0,1.75,28,14,7,17,34,38,14,21,48,66,,45,17,55,14,10
167237,COMMUNITY BASED SERVICES HOME HEALTH,403 3RD STREET SE,WAVERLY,IA,50677,269,179,24.0,11.6,3.4,1.6,0.3,7.0,0.0,789175.00,693670.00,791330.00,1.2,,,81,70,109,148,31,178,,0,0,0,,1.79,28,32,7,14,42,38,19,34,40,64,,60,12,61,15,13
167239,HOME SWEET HOME CARE,16 WEST SIXTH STREET,ATLANTIC,IA,50022,49,47,14.0,9.1,2.5,0.3,0.0,2.0,0.0,99649.00,94743.00,105557.00,0.6,,,78,26,21,,,45,0,,0,0,,1.47,26,11,11,15,40,49,32,26,51,62,,49,15,68,6,6
167240,SPIRIT HOME HEALTHCARE,12010 RIDGEMONT DRIVE,URBANDALE,IA,50323,188,118,22.6,10.1,6.5,3.1,0.3,2.7,0.0,695167.00,558050.00,594705.00,1.5,27,8382.00,78,37,81,72,46,110,,,,0,,1.91,27,34,13,10,40,41,34,47,36,53,,39,18,56,13,14
167243,ORANGE CITY HOME HEALTH,400 CENTRAL AVENUE NW,ORANGE CITY,IA,51041,166,132,14.6,7.3,3.2,0.7,0.0,3.2,0.2,374193.00,360120.00,404138.00,0.4,13,5119.00,80,47,85,115,17,132,0,0,0,0,0,1.48,27,19,11,12,29,30,26,23,26,49,,36,23,52,3,7
167245,WELCOV HOME HEALTH OF SERGEANT BLUFF,112 GAUL DRIVE,SERGEANT BLUFF,IA,51054,174,92,34.4,7.6,15.2,2.3,0.3,9.0,0.0,672878.00,737527.00,755253.00,5.6,11,3760.00,80,21,71,58,34,88,0,,0,,,2.34,24,30,11,16,45,45,40,47,36,66,,37,28,51,8,14
167262,EASTERN IOWA VISITING NURSES & HOME HEALTH CARE,212 S CEDAR STREET,MONTICELLO,IA,52310,36,16,24.3,11.2,1.3,0.0,0.0,11.8,0.0,71581.00,70423.00,76894.00,1.7,,,80,,,,,16,0,0,0,0,0,1.32,13,19,6,6,38,44,19,44,38,69,75,50,25,56,6,13
167263,"REGIONAL HOME HEALTH CARE, INC",418 MAIN STREET,DONNELLSON,IA,52625,294,73,18.2,8.0,0.0,0.0,0.0,10.2,0.0,441237.00,438827.00,490619.00,0.2,22,6713.00,81,20,53,49,24,69,,0,,0,0,1.80,18,34,4,8,45,33,29,37,37,45,73,53,16,48,14,5
167267,COMFORT CARE MEDICARE INC,4027 GLASS ROAD NE,CEDAR RAPIDS,IA,52402,229,157,26.7,6.8,8.2,3.2,0.2,8.0,0.3,644661.00,738088.00,794394.00,2.4,25,8140.00,76,47,110,97,60,147,,0,,0,,2.27,17,27,13,11,36,48,34,45,43,64,,45,17,52,11,10
167270,INTREPID USA HEALTHCARE SERVICES,"8365 UNIVERSITY BOULEVARD, SUITE B",CLIVE,IA,50325,334,208,22.1,10.2,3.7,2.1,0.3,5.6,0.2,1138865.00,966273.00,978798.00,5.0,44,14257.00,80,67,141,159,49,201,,0,,0,,1.93,24,53,7,9,40,42,29,42,41,46,,47,21,58,21,15
167276,THERAPY SOLUTIONS  INC,3315 FIRST AVENUE SE,CEDAR RAPIDS,IA,52402,111,86,29.2,8.7,6.6,5.3,0.5,8.1,0.0,285327.00,376261.00,409627.00,1.3,,,79,20,66,49,37,81,,,,0,,1.93,26,26,19,15,41,41,35,47,42,59,,53,21,60,6,8
167279,SMC HOME HEALTH AND HOSPICE,300 PARK AVENUE,SHENANDOAH,IA,51601,30,29,15.7,8.0,4.8,2.7,0.3,0.0,0.0,76717.00,73929.00,81851.00,1.3,,,78,15,14,,,29,0,0,0,0,0,1.88,31,10,7,10,48,59,38,31,48,,,59,14,66,7,7
167281,F M C H HOME HEALTH CARE,"5445 AVENUE O, SUITE 114",FORT MADISON,IA,52627,160,118,20.2,7.1,6.1,0.1,0.1,6.7,0.0,484379.00,372176.00,414701.00,0.6,14,5166.00,81,35,83,,,113,0,0,,0,,1.63,22,22,14,9,38,47,28,46,34,67,,40,26,56,7,9
167282,WELCOV HOME HEALTH OF RED OAK,1600 SUMMIT STREET,RED OAK,IA,51566,42,25,33.7,7.0,14.6,6.2,0.5,5.4,0.0,162422.00,170020.00,183691.00,1.4,,,78,,,,,24,0,0,,0,,1.66,20,28,8,4,52,28,36,28,56,,,56,4,56,4,20
167283,ADVANCED HOME HEALTH CARE INC,1525 MOUNT PLEASANT STREET,BURLINGTON,IA,52601,234,159,30.2,9.7,8.5,4.4,0.3,7.3,0.1,833030.00,786098.00,869633.00,1.4,,,80,48,111,126,33,155,,0,0,0,,1.97,21,29,11,12,37,41,36,38,32,51,,53,11,50,13,10
167284,SOUTH CENTRAL HOME HEALTH CARE,303 SW LORRAINE,LEON,IA,50144,18,15,24.0,8.1,7.7,1.3,0.0,6.9,0.0,42040.00,46677.00,52053.00,0.4,0,,80,,,,,15,0,0,0,0,0,1.30,40,20,7,7,33,27,13,20,47,47,,40,7,47,7,7
167285,CAREPRO HOME HEALTH,402 TENTH STREET SE,CEDAR RAPIDS,IA,52403,21,13,33.2,8.2,5.6,3.8,0.0,15.7,0.0,85619.00,60213.00,74298.00,0.5,,,70,,,,,12,,0,0,0,,1.59,8,8,0,8,38,38,15,38,23,54,62,38,0,54,8,0
167287,WEL-HOME HEALTH OF LOGAN,314 SOUTH ELM STREET,LOGAN,IA,51546,88,38,46.0,16.4,15.5,2.6,0.1,11.4,0.0,467857.00,412905.00,405264.00,5.0,,,78,17,21,,,38,0,0,0,0,0,2.14,29,32,13,11,47,63,37,37,42,66,,45,18,,13,13
167288,"IOWA HOME CARE, L L C",2500 UNIVERSITY AVENUE,WEST DES MOINES,IA,50266,938,481,34.2,10.7,4.4,2.0,0.2,16.4,0.6,3301905.00,2871781.00,2915324.00,7.0,119,29252.00,75,180,301,295,186,446,23,,,,,2.20,18,24,11,11,38,46,36,47,48,58,,50,14,50,11,9
167290,SUNNY BROOK HOME CARE INC,"400 HIGHLAND STREET, SUITE 102",FAIRFIELD,IA,52556,157,140,18.6,5.3,6.4,4.6,0.3,1.9,0.0,341537.00,514467.00,576410.00,0.0,,,83,48,92,119,21,139,0,0,,0,,1.53,20,34,9,17,38,33,31,41,43,41,,46,12,56,12,19
167292,ANGELS CARE HOME HEALTH OF IOWA,"35 MAIN PLACE, SUITE 175",COUNCIL BLUFFS,IA,51503,1188,442,18.7,9.7,5.9,2.0,0.2,0.9,0.0,3057521.00,3579569.00,3817388.00,0.8,52,17403.00,78,176,266,346,96,434,,0,,,,1.94,23,31,12,13,43,45,40,41,37,57,,47,17,59,12,10
167293,CIRCLE OF FRIENDS HOME CARE,1010 NORTH SEVENTH STREET,CHARITON,IA,50049,340,195,26.4,9.2,3.1,0.7,0.0,13.4,0.0,894500.00,810928.00,864012.00,4.7,23,8220.00,77,79,116,122,73,193,0,0,,0,,1.93,23,20,10,14,39,39,31,42,38,59,,47,15,56,7,12
167295,WESLEY LIFE HOME HEALTH,944 18TH STREET,DES MOINES,IA,50314,780,579,21.8,5.4,8.0,2.6,0.7,5.1,0.0,2191219.00,2542149.00,2678564.00,2.5,82,27496.00,83,178,401,505,74,565,,,,0,,1.77,27,35,8,14,34,38,23,46,33,56,,44,25,56,15,11
167299,ABOVE AND BEYOND HOME HEALTH,"818 WEST 1ST STREET, SUITE 301",MONTICELLO,IA,52310,248,183,29.8,9.8,9.7,4.3,0.2,5.8,0.0,804821.00,880886.00,959250.00,1.5,,,79,74,109,162,21,181,,0,0,0,,1.94,32,15,9,16,40,37,30,37,49,67,,45,12,61,9,8
167302,HARDEN HOME HEALTH IOWA,702 SOUTH GILBERT STREET  SUITE 101,IOWA CITY,IA,52240,41,35,17.2,9.9,4.2,1.3,0.1,1.8,0.0,121838.00,102424.00,107695.00,0.5,,,74,18,17,,,33,,,0,0,0,3.19,23,26,23,6,26,57,34,43,60,54,,51,11,51,14,3
167305,"RECOVER HEALTH OF IOWA, INC",117 PIERCE STREET,SIOUX CITY,IA,51101,50,38,25.8,8.9,4.0,1.5,0.0,11.5,0.0,178766.00,147988.00,156493.00,2.8,,,73,11,27,20,18,34,0,0,0,,,2.49,21,18,18,24,42,45,39,39,47,63,,39,32,55,8,0
167309,HARDEN HOME HEALTH IOWA,16 FIRST STREET SW,OELWEIN,IA,50662,33,32,18.6,6.0,5.8,1.7,0.5,4.2,0.5,95054.00,84569.00,97391.00,0.0,,,78,13,19,,,28,,,,0,0,2.48,13,28,13,16,38,34,34,44,41,44,,50,16,59,16,13
167312,HARDEN HOME HEALTH IOWA,1415-A 11TH STREET,DEWITT,IA,52742,22,21,17.5,6.4,6.0,1.4,0.0,3.6,0.0,59944.00,57186.00,63998.00,0.0,0,,80,,,,,21,0,0,0,0,0,2.49,14,24,0,5,24,33,14,33,43,52,,57,14,67,0,5
167313,"RECOVER HEALTH OF IOWA, INC","700 FIRST AVENUE NE, STE 101",CEDAR RAPIDS,IA,52402,17,13,34.8,10.2,5.5,4.1,0.0,15.1,0.0,83390.00,58126.00,60936.00,5.0,,,71,,,,,13,0,0,0,0,0,2.79,23,0,23,8,46,62,38,38,69,69,,54,23,69,8,8
167319,ALEGENT CREIGHTON HEALTH AT HOME,703 ROSARY DRIVE,CORNING,IA,50841,70,51,20.2,8.5,8.5,1.0,0.0,2.3,0.0,230921.00,206488.00,233840.00,0.0,,,82,18,33,,,51,0,0,0,0,0,1.85,25,33,20,12,43,25,27,45,25,49,,57,16,67,8,8
167320,"IOWA HOME CARE, L L C",1325 1ST AVENUE SOUTH,FORT DODGE,IA,50501,101,53,26.3,7.7,1.7,0.2,0.0,15.9,0.7,245270.00,209725.00,239937.00,0.9,15,4660.00,72,20,33,33,20,52,0,0,,0,,2.32,26,36,17,11,34,51,45,62,49,70,,62,9,47,19,6
167322,"IOWA HOME CARE, L L C","2818 N COURT STREET, SUITE 2",OTTUMWA,IA,52501,78,55,25.1,8.5,5.9,3.0,0.1,7.5,0.1,236732.00,245310.00,269552.00,1.5,,,78,22,33,,,55,0,0,0,0,0,2.11,22,16,4,13,35,44,31,31,42,64,,45,13,58,9,9
167324,"OPEN ARMS HOME HEALTH CARE, L L C",3390 LAKE RIDGE DRIVE,DUBUQUE,IA,52003,33,25,26.1,6.2,6.8,5.0,0.1,7.9,0.0,89501.00,97034.00,104886.00,3.2,,,83,,,11,14,24,0,,0,0,,1.63,16,24,8,8,36,48,24,24,36,68,,40,36,68,20,8
167400,NURSE FORCE INC,2900 WESTOWN PARKWAY STE 200,WEST DES MOINES,IA,50266,135,106,30.0,11.8,9.9,3.6,0.2,4.6,0.0,423409.00,518004.00,544811.00,1.3,,,80,40,66,80,26,104,,0,0,0,,2.16,25,27,14,10,36,42,34,39,35,58,,52,22,49,6,13
167402,"HEIGHTS HOME HEALTH, INC","114 NORTH 4TH STREET, SUITE C",MAPLETON,IA,51034,74,33,22.0,8.7,3.9,0.5,0.1,8.8,0.0,185219.00,156497.00,174629.00,0.4,,,80,13,20,,,32,0,,0,0,,1.92,27,18,6,15,36,45,33,33,45,,,39,9,55,9,12
167403,"NURSE IN THE HOUSE, INC","2280 WEST TYLER AVENUE, SUITE 224",FAIRFIELD,IA,52556,538,180,19.6,8.7,3.4,0.2,0.0,7.2,0.0,902840.00,1114311.00,1222107.00,0.7,64,22965.00,64,84,96,51,129,174,,,,,0,2.17,9,16,22,7,23,31,34,53,47,49,,31,8,35,37,7
167405,CAREAGE HOME CARE,212 WEST BLUFF STREET,CHEROKEE,IA,51012,46,35,18.3,8.6,4.4,0.4,0.0,4.8,0.0,79189.00,104967.00,117526.00,0.1,0,,80,12,23,,,35,0,0,0,0,0,2.00,14,17,9,9,60,63,54,37,54,63,,60,20,49,9,11
167406,FREEDOM HOME HEALTH CARE INC,"2701 SE CONVENIENCE BOULEVARD, STE 10",ANKENY,IA,50021,48,41,20.2,7.2,5.8,2.6,0.1,4.5,0.0,101936.00,149807.00,151581.00,4.9,,,79,14,27,29,12,39,,0,0,0,,2.53,24,15,5,12,49,49,34,46,49,73,,59,29,66,17,12
167407,GOOD SAMARITAN SOCIETY HOME CARE,802 N ROLFF STREET,DAVENPORT,IA,52804,63,55,18.4,7.4,4.9,3.2,0.6,2.3,0.0,178508.00,180460.00,193536.00,0.0,,,84,15,40,,,53,0,0,,0,,1.78,18,16,13,16,31,44,29,27,27,60,,49,16,56,11,11
167410,LUTHERAN HOME HEALTH AGENCY,1413 2ND AVENUE,VINTON,IA,52349,40,34,18.4,8.4,3.6,1.6,0.2,4.6,0.0,80000.00,88466.00,96455.00,1.1,,,81,12,22,,,34,0,0,0,0,0,1.73,26,24,6,12,47,47,35,38,35,62,,65,26,62,6,3
167415,VISITING NURSE SERVICES OF IOWA,401 RAILROAD PLACE,WEST DES MOINES,IA,50265,74,45,15.6,8.0,4.4,0.9,1.1,1.1,0.2,217011.00,181939.00,193896.00,0.0,32,11015.00,81,13,32,,,40,,0,0,0,,2.13,24,29,4,29,36,51,31,36,40,60,,51,16,60,13,16
167416,GOOD SAMARITAN SOCIETY-HOME CARE,708 S JEFFERSON WAY,INDIANOLA,IA,50125,32,25,27.1,7.0,8.9,3.3,1.3,6.6,0.0,128880.00,103868.00,106111.00,4.6,,,82,,,,,25,0,0,0,0,0,1.83,16,36,8,20,40,60,44,40,28,56,,28,20,60,8,20
167420,"ADVANCED HOME CARE, LLC","2925 CEDAR STREET, SUITE 3",MUSCATINE,IA,52761,56,35,20.8,15.1,2.5,0.0,0.0,3.1,0.0,69096.00,126554.00,138512.00,2.1,0,,75,,,24,11,33,,0,0,0,,1.78,23,20,14,9,34,31,20,37,54,57,,46,6,49,9,9
167421,INTERIM HEALTH CARE OF SOUTHERN IOWA,10 SOUTH MAIN STREET,ALBIA,IA,52531,51,30,17.6,11.0,3.2,1.4,0.0,2.0,0.0,121737.00,131475.00,140406.00,4.7,14,3940.00,78,13,17,,,30,0,0,0,0,0,1.73,27,27,3,17,37,37,30,33,47,57,,57,10,47,23,3
167423,CAREGIVERS HOME HEALTH,19999 ST JOSEPHS DRIVE,CENTERVILLE,IA,52544,42,30,19.9,5.9,7.7,1.7,0.0,4.6,0.0,84125.00,108332.00,121593.00,0.0,13,3273.00,84,11,19,,,29,0,0,,0,,1.77,20,37,7,17,50,37,43,23,33,50,,57,17,57,27,3
167424,REGENCY NURSING SERVICES INC,5550 WILD ROSE LANE SUITE 400,WEST DES MOINES,IA,50266,39,23,23.3,10.2,4.0,1.1,0.3,7.8,0.0,169541.00,106340.00,113274.00,0.0,,,73,,,,,11,,,,0,0,2.26,22,13,9,4,39,35,26,52,52,61,,57,4,43,13,9
177003,CLOUD COUNTY HOME HEALTH AGENCY,910 WEST 11TH,CONCORDIA,KS,66901,39,31,17.5,5.9,3.6,1.3,0.1,6.6,0.0,81057.00,91340.00,106142.00,0.3,11,3627.00,76,12,19,,,30,0,0,,0,,1.38,23,13,6,3,29,35,19,35,42,48,74,39,16,48,6,16
177017,SALINE COUNTY HEALTH DEPARTMENT,125 WEST ELM STREET,SALINA,KS,67401,84,51,25.0,7.8,7.2,1.4,0.3,8.3,0.0,258786.00,270736.00,304029.00,4.0,11,3412.00,77,22,29,,,50,0,0,,0,,1.77,14,35,14,14,29,53,37,49,31,67,,41,12,67,25,14
177021,WASHINGTON COUNTY HHA,115 W THIRD STREET,WASHINGTON,KS,66968,41,31,21.4,5.9,9.5,1.4,0.3,4.3,0.0,118785.00,140016.00,164101.00,0.0,,,83,,,,,31,0,0,0,0,0,1.28,23,42,6,6,35,26,23,29,39,42,74,39,19,45,6,16
