HHRG,HHRG Description,State,Total Episodes,Distinct Beneficiaries,Average HHA Charge Amount,Average HHA Medicare Payment Amount,Average HHA Medicare Standard Payment Amount
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",CO,27,26,3710.00,3906.00,3685.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",CT,25,23,4088.00,4741.00,3816.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",FL,310,297,4030.00,3527.00,3654.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",GA,35,35,3564.00,3548.00,3725.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",ID,14,13,3801.00,3122.00,3479.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",IL,346,325,3535.00,3469.00,3461.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",IN,64,62,3663.00,3283.00,3477.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",KS,11,11,4399.00,3164.00,3504.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",KY,63,61,3549.00,3040.00,3472.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",LA,124,122,3476.00,2884.00,3465.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",MA,61,59,3971.00,3809.00,3482.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",MD,22,22,3255.00,3382.00,3405.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",MI,203,191,3393.00,3271.00,3463.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",MN,27,24,3407.00,3689.00,3472.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",MO,31,28,3872.00,3281.00,3541.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",MS,31,31,3449.00,2879.00,3466.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",NC,52,51,2933.00,3063.00,3467.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",NJ,15,12,3474.00,3752.00,3465.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",NM,20,18,3614.00,3256.00,3481.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",NV,40,39,3941.00,4258.00,3653.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",NY,25,25,5086.00,3717.00,3612.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",OH,136,131,3691.00,3236.00,3495.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",OK,101,100,3943.00,3258.00,3630.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",PA,77,74,3733.00,3204.00,3399.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",SC,11,11,3367.00,3081.00,3477.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",TN,39,38,3570.00,2947.00,3456.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",TX,923,798,3648.00,3380.00,3528.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",UT,26,26,5340.00,3887.00,3818.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",VA,58,58,3156.00,3254.00,3487.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",WA,15,13,3313.00,3548.00,3467.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",WI,14,14,3547.00,3304.00,3465.00
3BFP,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 1,Service Severity Level 5",WV,20,20,3054.00,2914.00,3475.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",AK,60,33,3505.00,2523.00,2038.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",AL,6802,4097,1606.00,1563.00,1941.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",AR,3101,1724,1958.00,1618.00,1963.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",AZ,779,547,2133.00,1947.00,1943.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",CA,19284,11468,3226.00,3595.00,2486.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",CO,794,513,2746.00,2537.00,2254.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",CT,2017,1236,2321.00,2595.00,2098.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",DC,44,31,2060.00,2103.00,1984.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",DE,251,168,2287.00,2006.00,1935.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",FL,19710,12005,3645.00,2754.00,2426.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",GA,4198,2631,2985.00,2736.00,2492.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",IA,801,464,1930.00,1848.00,1987.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",ID,617,355,4188.00,3126.00,2691.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",IL,23079,13805,1647.00,1951.00,1932.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",IN,3027,1871,2023.00,1862.00,1957.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",KS,1426,814,2485.00,1906.00,2067.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",KY,4679,2617,1822.00,1667.00,1941.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",LA,20412,10208,1669.00,1651.00,1961.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",MA,5180,3314,2668.00,2506.00,2093.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",MD,762,584,2677.00,2213.00,2100.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",ME,532,345,2015.00,1818.00,1954.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",MI,4881,3439,1955.00,1823.00,1938.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",MN,776,462,2918.00,2559.00,2223.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",MO,2121,1360,1775.00,1738.00,1937.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",MS,11664,6012,1578.00,1617.00,1943.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",MT,56,43,2287.00,2061.00,2090.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",NC,2319,1613,1777.00,1722.00,1937.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",ND,52,26,2056.00,1640.00,1982.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",NE,375,222,2207.00,2002.00,2027.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",NH,671,419,2115.00,2019.00,1956.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",NJ,1569,1120,2471.00,2121.00,1937.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",NM,1587,837,1850.00,1847.00,1955.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",NV,2271,1373,2602.00,2903.00,2271.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",NY,5062,3054,4851.00,3918.00,2652.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",OH,8374,4621,2316.00,1916.00,2007.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",OK,22035,10450,1841.00,1756.00,2002.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",OR,518,349,2606.00,2031.00,1955.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",PA,4155,2911,2221.00,1873.00,1955.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",PR,25,23,1889.00,1119.00,2002.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",RI,452,320,2198.00,2024.00,1950.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",SC,1385,972,1835.00,1754.00,1951.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",SD,77,35,2341.00,2527.00,2360.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",TN,8092,4655,1723.00,1626.00,1950.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",TX,109367,50446,1939.00,1947.00,2042.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",UT,1355,731,5370.00,3619.00,2892.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",VA,3910,2217,2057.00,1806.00,1995.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",VT,674,358,2201.00,2041.00,1997.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",WA,552,413,2388.00,2105.00,1961.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",WI,800,482,2728.00,2209.00,2103.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",WV,743,528,1682.00,1636.00,1949.00
3BGK,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 1",WY,167,89,3277.00,2262.00,2145.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",AL,232,225,2522.00,1898.00,2361.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",AR,84,83,2927.00,1990.00,2382.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",AZ,50,50,2719.00,2341.00,2339.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",CA,594,584,3331.00,3349.00,2542.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",CO,42,42,2985.00,2833.00,2621.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",CT,122,116,2765.00,2913.00,2442.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",DE,20,20,2454.00,2443.00,2399.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",FL,919,904,2862.00,2431.00,2463.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",GA,157,153,2950.00,2434.00,2547.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",IA,34,32,2145.00,2156.00,2328.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",ID,28,28,3693.00,2017.00,2243.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",IL,769,748,2644.00,2349.00,2337.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",IN,131,125,2597.00,2182.00,2325.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",KS,47,47,2479.00,1993.00,2252.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",KY,161,158,2522.00,2055.00,2365.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",LA,570,538,2642.00,2005.00,2389.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",MA,282,279,2965.00,2697.00,2381.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",MD,67,67,2634.00,2270.00,2283.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",ME,36,35,2331.00,2280.00,2402.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",MI,365,355,2528.00,2166.00,2314.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",MN,51,51,2609.00,2649.00,2429.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",MO,104,101,2491.00,2057.00,2283.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",MS,264,259,2634.00,1957.00,2352.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",NC,149,143,2120.00,2094.00,2354.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",NE,21,21,2264.00,2085.00,2175.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",NH,31,31,2825.00,2378.00,2339.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",NJ,127,124,3291.00,2601.00,2331.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",NM,44,42,2934.00,2363.00,2429.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",NV,71,68,3387.00,3277.00,2662.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",NY,261,257,3905.00,3099.00,2529.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",OH,312,303,2729.00,2215.00,2393.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",OK,445,433,2830.00,2093.00,2406.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",OR,28,28,2767.00,2410.00,2325.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",PA,261,258,2862.00,2206.00,2323.00
3BGL,"Late Episode, 0-13 therapies,Clinical Severity Level 2,  Functional Severity Level 2,Service Severity Level 2",RI,39,39,2859.00,2488.00,2387.00
